loan_id,customer_id,age,gender,education,marital_status,employment_type,employment_length_months,annual_income,monthly_income,existing_emi,debt_to_income,credit_score,credit_history_length_months,delinquency_count,past_default_flag,loan_amount,loan_term_months,interest_rate,emi_amount,loan_purpose,loan_product,disbursal_date,repayment_status,first_emi_default_flag,loan_source_type,state,district,city,pincode,urban_rural_flag,branch_code,branch_region,service_area_cluster,distance_to_branch_km,area_default_rate,district_risk_score,state_risk_score,population_density_band,economic_activity_type,channel,has_mortgage,has_dependents,has_cosigner,loan_default
LN18567,C218567,27,Male,Graduate,Divorced,Salaried,40,109000,9083,6726,0.338,670,80,0,0,678000,48,8.3,14223,Vehicle,Secured,2049-10-07,Active,0,TopUp,Gujarat,Surat,Surat,746877,Rural,EAST,NorthZone,36,10.3,0.182,0.5,0.507,High,MSME,Branch,No,No,No,1
LN18568,C218568,37,Male,PostGraduate,Single,SelfEmployed,36,53000,4416,2798,0.417,644,42,1,0,141000,24,11.08,5929,Vehicle,Secured,2049-10-08,Active,0,TopUp,Madhya Pradesh,Gwalior,Gwalior,161336,Urban,CENTRAL,EastZone,19,17.7,0.192,0.156,0.875,High,Salaried,Digital,Yes,No,No,1
LN18569,C218569,32,Male,PostGraduate,Single,Salaried,69,22000,1833,3770,0.325,547,122,0,0,190000,24,14.87,8015,Home,Unsecured,2049-10-09,Active,0,New,Tamil Nadu,Madurai,Madurai,654264,SemiUrban,CENTRAL,WestZone,4,4.2,0.224,0.856,0.63,High,Mixed,Field,No,No,No,1
LN18570,C218570,39,Female,Other,Married,Salaried,31,68000,5666,5820,0.371,900,80,1,0,220000,18,16.47,12390,Agri,Secured,2049-10-10,Active,0,TopUp,Maharashtra,Nagpur,Nagpur,459068,Urban,SOUTH,CentralZone,5,13.3,0.281,0.518,0.575,Medium,MSME,Digital,No,Yes,No,0
LN18571,C218571,38,Female,Graduate,Married,Farmer,108,45000,3750,7500,0.254,776,194,1,0,189000,12,17.74,15983,Home,Unsecured,2049-10-11,Active,0,New,Karnataka,Bengaluru,Bengaluru,530725,Urban,WEST,SouthZone,30,12.1,0.283,0.702,0.636,Low,Salaried,Partner,Yes,Yes,No,1
LN18572,C218572,42,Male,Graduate,Married,Business,35,53000,4416,1561,0.289,817,60,0,0,236000,72,22.59,3339,Personal,Secured,2049-10-12,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,281768,Rural,WEST,CentralZone,22,19.3,0.173,0.625,0.404,Medium,Salaried,Branch,No,Yes,Yes,1
LN18573,C218573,43,Female,Graduate,Married,Unemployed,36,111000,9250,8145,0.574,836,104,0,0,821000,48,13.78,17301,Personal,Unsecured,2049-10-13,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,678830,Urban,EAST,EastZone,40,21.6,0.167,0.533,0.521,Medium,Agri,Branch,Yes,No,No,0
LN18574,C218574,33,Female,HighSchool,Married,Salaried,53,140000,11666,6726,0.249,696,97,1,1,339000,24,14.46,14295,Education,Unsecured,2049-10-14,Active,0,New,Karnataka,Bengaluru,Bengaluru,664268,SemiUrban,NORTH,CentralZone,14,13.0,0.153,0.357,0.723,Medium,Agri,Digital,Yes,Yes,No,0
LN18575,C218575,26,Male,Other,Single,Farmer,15,127000,10583,37659,0.232,660,33,1,0,949000,12,11.56,79845,Personal,Secured,2049-10-15,Closed,0,Repeat,Karnataka,Bengaluru,Bengaluru,175608,Rural,WEST,SouthZone,1,2.3,0.204,0.736,0.404,Low,MSME,Field,Yes,No,No,1
LN18576,C218576,44,Male,Other,Married,SelfEmployed,30,62000,5166,5582,0.143,660,117,0,0,422000,36,17.25,11891,Agri,Unsecured,2049-10-16,Overdue,0,Repeat,Uttar Pradesh,Varanasi,Varanasi,474940,Urban,CENTRAL,WestZone,39,1.7,0.291,0.447,0.48,Medium,Salaried,Branch,No,Yes,No,1
LN18577,C218577,30,Male,Graduate,Married,Business,216,75000,6250,9709,0.496,554,330,0,1,367000,18,14.38,20633,Education,Unsecured,2049-10-17,Closed,0,Repeat,Tamil Nadu,Chennai,Chennai,132859,SemiUrban,WEST,CentralZone,11,18.9,0.144,0.733,0.649,High,Agri,Partner,No,Yes,No,1
LN18578,C218578,44,Male,HighSchool,Married,Salaried,49,45000,3750,1528,0.271,760,143,2,0,231000,72,12.62,3242,Home,Secured,2049-10-18,Closed,1,New,Rajasthan,Jaipur,Jaipur,447585,SemiUrban,NORTH,CentralZone,40,27.1,0.23,0.276,0.418,Medium,Agri,Partner,No,Yes,No,1
LN18579,C218579,39,Male,Graduate,Married,SelfEmployed,91,55000,4583,3452,0.191,801,113,1,0,174000,24,13.99,7335,Personal,Secured,2049-10-19,Closed,0,New,Rajasthan,Jaipur,Jaipur,317867,Rural,EAST,NorthZone,38,1.1,0.219,0.911,0.552,Medium,Salaried,Field,No,Yes,No,1
LN18580,C218580,26,Male,PostGraduate,Married,Salaried,47,109000,9083,8082,0.06,533,79,2,0,611000,36,15.34,17189,Agri,Unsecured,2049-10-20,Overdue,0,New,Rajasthan,Jaipur,Jaipur,130294,Urban,SOUTH,SouthZone,29,7.6,0.323,0.05,0.592,Medium,Mixed,Partner,Yes,No,No,1
LN18581,C218581,57,Male,PostGraduate,Married,Salaried,65,98000,8166,2249,0.253,641,105,0,0,340000,72,11.61,4768,Agri,Secured,2049-10-21,Active,1,New,Karnataka,Bengaluru,Bengaluru,333713,Urban,WEST,WestZone,23,9.7,0.159,0.309,0.296,Low,Salaried,Branch,Yes,No,No,1
LN18582,C218582,39,Male,PostGraduate,Married,Salaried,55,98000,8166,19286,0.02,629,109,2,0,486000,12,15.31,41017,Vehicle,Unsecured,2049-10-22,Active,0,New,Bihar,Bhagalpur,Bhagalpur,253929,SemiUrban,NORTH,SouthZone,1,18.5,0.095,0.267,0.544,Medium,Salaried,Digital,Yes,No,No,1
LN18583,C218583,31,Female,HighSchool,Married,Salaried,50,72000,6000,4134,0.405,724,91,1,0,625000,72,6.0,8724,Business,Secured,2049-10-23,Active,0,New,Uttar Pradesh,Varanasi,Varanasi,789461,SemiUrban,WEST,WestZone,36,9.8,0.08,0.551,0.568,Low,Salaried,Digital,Yes,No,No,1
LN18584,C218584,33,Male,Graduate,Married,Business,10,95000,7916,3651,0.175,700,86,1,0,184000,24,18.57,7785,Education,Unsecured,2049-10-24,Closed,1,Repeat,Gujarat,Ahmedabad,Ahmedabad,527990,Urban,SOUTH,SouthZone,22,21.9,0.254,0.833,0.432,Low,Agri,Branch,No,No,No,1
LN18585,C218585,51,Female,Graduate,Married,Business,19,31000,2583,1944,0.479,704,88,0,0,245000,60,9.91,4117,Agri,Unsecured,2049-10-25,Active,0,New,Karnataka,Mysuru,Mysuru,219883,Urban,EAST,SouthZone,19,25.4,0.199,0.627,0.45,Medium,Mixed,Partner,No,No,No,1
LN18586,C218586,50,Female,Graduate,Married,SelfEmployed,67,73000,6083,13492,0.214,656,147,1,1,340000,12,12.27,28623,Home,Unsecured,2049-10-26,Overdue,0,Repeat,Karnataka,Mysuru,Mysuru,511680,Rural,CENTRAL,NorthZone,33,9.3,0.239,0.605,0.558,High,MSME,Partner,No,No,No,1
LN18587,C218587,58,Male,Graduate,Married,SelfEmployed,35,96000,8000,12963,0.061,879,130,2,0,490000,18,18.89,27651,Business,Secured,2049-10-27,Active,1,TopUp,Gujarat,Ahmedabad,Ahmedabad,398074,Urban,SOUTH,SouthZone,4,18.1,0.074,0.395,0.356,Low,Salaried,Field,No,Yes,No,1
LN18588,C218588,40,Male,HighSchool,Married,SelfEmployed,25,54000,4500,5694,0.175,812,95,1,1,287000,24,11.19,12070,Personal,Unsecured,2049-10-28,Active,0,New,Uttar Pradesh,Varanasi,Varanasi,729596,Urban,SOUTH,CentralZone,39,4.8,0.164,0.632,0.676,Medium,Mixed,Branch,No,No,No,1
LN18589,C218589,43,Male,PostGraduate,Divorced,Salaried,15,79000,6583,17910,0.231,611,55,2,0,677000,18,6.0,37799,Education,Unsecured,2049-10-29,Active,0,TopUp,Uttar Pradesh,Lucknow,Lucknow,425664,Urban,CENTRAL,WestZone,11,14.8,0.238,0.439,0.459,Low,MSME,Branch,No,No,No,1
LN18590,C218590,26,Male,PostGraduate,Married,Business,79,40000,3333,8413,0.38,716,86,0,0,318000,18,17.7,17927,Business,Secured,2049-10-30,Active,0,New,Uttar Pradesh,Kanpur,Kanpur,650272,Rural,EAST,WestZone,11,10.7,0.184,0.598,0.468,Medium,Salaried,Digital,Yes,No,No,1
LN18591,C218591,21,Male,Graduate,Married,SelfEmployed,27,131000,10916,11250,0.198,797,62,1,0,1134000,48,11.44,23850,Home,Unsecured,2049-10-31,Active,0,New,Maharashtra,Nagpur,Nagpur,721814,Urban,CENTRAL,NorthZone,4,18.6,0.358,0.199,0.313,Low,Salaried,Partner,Yes,Yes,No,1
LN18592,C218592,58,Other,PostGraduate,Married,Business,28,52000,4333,12341,0.325,868,59,0,0,311000,12,15.64,26254,Agri,Secured,2049-11-01,Overdue,0,Repeat,Uttar Pradesh,Varanasi,Varanasi,485352,Urban,WEST,SouthZone,9,1.1,0.146,0.645,0.426,Low,Agri,Digital,Yes,Yes,No,1
LN18593,C218593,45,Female,PostGraduate,Divorced,Salaried,30,43000,3583,2278,0.608,519,100,0,0,287000,60,9.55,4821,Vehicle,Unsecured,2049-11-02,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,602166,Urban,EAST,WestZone,23,8.5,0.133,0.284,0.649,Medium,Agri,Partner,Yes,Yes,No,1
LN18594,C218594,53,Male,PostGraduate,Married,Salaried,32,44000,3666,11230,0.288,743,83,1,0,283000,12,16.33,23904,Vehicle,Secured,2049-11-03,Overdue,0,New,Kerala,Kochi,Kochi,762289,SemiUrban,SOUTH,EastZone,29,11.0,0.186,0.258,0.544,High,Salaried,Digital,No,No,No,1
LN18595,C218595,41,Male,HighSchool,Single,Salaried,46,72000,6000,3386,0.174,716,66,0,0,512000,72,12.73,7187,Vehicle,Unsecured,2049-11-04,Active,0,New,Karnataka,Mysuru,Mysuru,488795,Urban,EAST,NorthZone,26,0.5,0.096,0.514,0.552,High,Mixed,Partner,No,No,No,1
LN18596,C218596,66,Male,Graduate,Married,Business,20,130000,10833,18386,0.561,715,129,1,0,695000,18,13.42,39043,Home,Secured,2049-11-05,Active,1,Repeat,Maharashtra,Pune,Pune,385107,Urban,SOUTH,NorthZone,27,18.0,0.119,0.663,0.801,Medium,Salaried,Field,Yes,No,No,1
LN18597,C218597,23,Female,Graduate,Married,Farmer,30,116000,9666,4722,0.371,625,104,0,0,357000,36,11.79,10014,Business,Unsecured,2049-11-06,Active,0,New,Bihar,Gaya,Gaya,760076,SemiUrban,NORTH,EastZone,7,13.5,0.277,0.242,0.456,Low,Salaried,Branch,No,Yes,No,1
LN18598,C218598,24,Female,Other,Married,Salaried,22,55000,4583,5093,0.173,806,97,1,1,385000,36,19.37,10867,Vehicle,Secured,2049-11-07,Closed,0,New,Uttar Pradesh,Varanasi,Varanasi,646529,Urban,NORTH,NorthZone,38,7.4,0.104,0.522,0.489,Medium,Salaried,Field,No,No,No,1
LN18599,C218599,62,Male,Graduate,Married,Farmer,31,104000,8666,3664,0.434,690,60,1,0,277000,36,10.83,7764,Business,Unsecured,2049-11-08,Active,0,New,Maharashtra,Nashik,Nashik,334108,Urban,NORTH,SouthZone,4,15.5,0.228,0.593,0.639,Medium,MSME,Field,No,No,No,1
LN18600,C218600,45,Male,PostGraduate,Single,Farmer,27,57000,4750,2976,0.377,796,72,2,0,375000,60,22.78,6369,Home,Secured,2049-11-09,Active,0,TopUp,Gujarat,Ahmedabad,Ahmedabad,728432,SemiUrban,EAST,CentralZone,20,15.4,0.194,0.394,0.619,Medium,Agri,Partner,Yes,Yes,No,1
LN18601,C218601,31,Female,HighSchool,Married,Unemployed,102,137000,11416,6190,0.188,828,127,1,0,312000,24,17.59,13191,Personal,Unsecured,2049-11-10,Active,1,Repeat,Rajasthan,Udaipur,Udaipur,383507,Urban,EAST,EastZone,38,8.8,0.311,0.546,0.587,High,Salaried,Digital,No,Yes,No,0
LN18602,C218602,46,Male,PostGraduate,Single,SelfEmployed,32,153000,12750,2016,0.123,721,100,1,0,254000,60,18.04,4297,Vehicle,Secured,2049-11-11,Active,0,Repeat,Tamil Nadu,Chennai,Chennai,156239,Urban,SOUTH,WestZone,25,14.9,0.222,0.614,0.756,Medium,MSME,Partner,Yes,No,No,0
LN18603,C218603,60,Male,HighSchool,Married,SelfEmployed,47,69000,5750,6759,0.352,747,118,2,0,511000,36,20.09,14432,Education,Secured,2049-11-12,Active,0,Repeat,Karnataka,Hubballi,Hubballi,582056,Urban,SOUTH,NorthZone,20,11.2,0.104,0.234,0.499,Medium,Salaried,Branch,Yes,No,No,1
LN18604,C218604,39,Female,HighSchool,Married,Salaried,71,74000,6166,2119,0.276,810,188,0,0,267000,60,18.02,4517,Personal,Secured,2049-11-13,Closed,1,Repeat,Bihar,Bhagalpur,Bhagalpur,660859,Urban,EAST,WestZone,1,2.8,0.144,0.656,0.55,High,MSME,Branch,Yes,Yes,No,1
LN18605,C218605,32,Female,Graduate,Single,Salaried,117,127000,10583,7810,0.294,582,166,3,0,984000,60,6.22,16485,Agri,Secured,2049-11-14,Active,0,Repeat,Uttar Pradesh,Kanpur,Kanpur,796396,Rural,WEST,NorthZone,32,12.2,0.29,0.705,0.277,Low,Mixed,Branch,Yes,No,Yes,1
LN18606,C218606,35,Female,Graduate,Single,SelfEmployed,26,35000,2916,3690,0.147,730,97,0,0,279000,36,23.41,7901,Home,Unsecured,2049-11-15,Closed,0,Repeat,Maharashtra,Nashik,Nashik,372575,Urban,WEST,CentralZone,5,14.3,0.13,0.869,0.451,High,Salaried,Field,No,No,No,1
LN18607,C218607,36,Male,HighSchool,Single,Salaried,61,49000,4083,1772,0.219,698,126,2,1,134000,36,13.41,3764,Vehicle,Secured,2049-11-16,Overdue,0,New,Madhya Pradesh,Bhopal,Bhopal,643443,SemiUrban,EAST,CentralZone,32,13.5,0.09,0.628,0.377,High,Mixed,Branch,Yes,No,Yes,1
LN18608,C218608,21,Female,Graduate,Divorced,Salaried,69,51000,4250,1913,0.138,815,77,1,1,241000,60,13.77,4063,Business,Secured,2049-11-17,Active,0,Repeat,Uttar Pradesh,Lucknow,Lucknow,414413,Rural,SOUTH,NorthZone,28,13.5,0.183,0.681,0.528,Medium,MSME,Partner,Yes,No,No,1
LN18609,C218609,22,Male,Other,Divorced,Business,35,86000,7166,1690,0.369,722,99,1,0,213000,60,15.05,3595,Vehicle,Unsecured,2049-11-18,Active,0,New,Bihar,Gaya,Gaya,391866,Rural,NORTH,SouthZone,2,20.9,0.334,0.829,0.575,High,Salaried,Field,Yes,Yes,Yes,1
LN18610,C218610,36,Female,Graduate,Single,Salaried,33,85000,7083,1561,0.52,698,139,2,0,236000,72,15.51,3320,Education,Secured,2049-11-19,Active,0,New,Kerala,Thiruvananthapuram,Thiruvananthapuram,485406,Urban,CENTRAL,CentralZone,21,9.2,0.206,0.397,0.428,High,Salaried,Partner,No,No,No,1
LN18611,C218611,31,Male,Other,Single,Salaried,66,73000,6083,22937,0.373,765,181,0,1,578000,12,21.67,49036,Personal,Secured,2049-11-20,Active,0,New,Bihar,Bhagalpur,Bhagalpur,438642,Urban,EAST,WestZone,37,3.5,0.175,0.297,0.537,High,Salaried,Partner,Yes,No,No,1
LN18612,C218612,42,Male,Other,Divorced,SelfEmployed,28,48000,4000,3571,0.052,647,96,0,0,90000,12,12.15,7576,Education,Unsecured,2049-11-21,Active,0,New,Uttar Pradesh,Kanpur,Kanpur,328898,SemiUrban,WEST,SouthZone,39,4.7,0.193,0.403,0.651,High,Mixed,Field,Yes,No,No,0
LN18613,C218613,32,Female,PostGraduate,Married,Salaried,77,56000,4666,1283,0.265,900,172,2,0,97000,36,16.9,2732,Education,Secured,2049-11-22,Active,1,New,Uttar Pradesh,Kanpur,Kanpur,333490,Urban,CENTRAL,EastZone,34,3.3,0.198,0.519,0.225,Medium,Agri,Field,No,Yes,No,1
LN18614,C218614,39,Female,HighSchool,Married,Salaried,59,108000,9000,1759,0.527,631,159,2,0,266000,72,23.47,3767,Home,Unsecured,2049-11-23,Active,0,TopUp,Uttar Pradesh,Lucknow,Lucknow,368243,Urban,SOUTH,NorthZone,31,6.1,0.322,0.661,0.496,High,Mixed,Digital,No,Yes,No,1
LN18615,C218615,40,Female,Other,Married,SelfEmployed,58,92000,7666,5159,0.551,654,164,3,1,130000,12,9.74,10921,Education,Unsecured,2049-11-24,Active,0,New,Maharashtra,Pune,Pune,785491,Urban,EAST,NorthZone,4,30.9,0.098,0.295,0.63,Low,MSME,Branch,No,Yes,Yes,1
LN18616,C218616,51,Male,PostGraduate,Married,Unemployed,43,224000,18666,38611,0.519,616,154,1,0,973000,12,9.19,81704,Business,Secured,2049-11-25,Closed,0,New,Karnataka,Bengaluru,Bengaluru,168008,SemiUrban,WEST,EastZone,6,21.5,0.297,0.419,0.703,Low,Mixed,Branch,No,Yes,No,1
LN18617,C218617,43,Female,Other,Married,Salaried,90,100000,8333,5190,0.074,726,127,0,0,654000,60,19.51,11077,Agri,Unsecured,2049-11-26,Closed,0,New,Karnataka,Hubballi,Hubballi,196495,Rural,CENTRAL,NorthZone,5,3.3,0.182,0.588,0.506,High,Agri,Digital,No,Yes,No,1
LN18618,C218618,45,Female,Graduate,Married,Salaried,11,147000,12250,6865,0.246,727,47,2,0,865000,60,14.97,14597,Education,Unsecured,2049-11-27,Active,0,New,Tamil Nadu,Coimbatore,Coimbatore,504452,Urban,WEST,NorthZone,31,12.7,0.154,0.631,0.265,High,Salaried,Digital,Yes,Yes,No,1
LN18619,C218619,25,Female,HighSchool,Married,Farmer,29,61000,5083,2202,0.29,492,144,3,0,222000,48,10.68,4666,Vehicle,Unsecured,2049-11-28,Active,1,New,Maharashtra,Nagpur,Nagpur,137027,Urban,EAST,NorthZone,30,11.2,0.135,0.87,0.564,Medium,MSME,Partner,Yes,No,No,1
LN18620,C218620,44,Female,PostGraduate,Married,Unemployed,67,177000,14750,11243,0.352,659,74,0,0,850000,36,22.24,24049,Agri,Secured,2049-11-29,Closed,0,New,Tamil Nadu,Chennai,Chennai,206648,Rural,EAST,EastZone,30,15.0,0.186,0.785,0.571,Medium,Agri,Branch,Yes,No,Yes,1
LN18621,C218621,56,Male,Graduate,Married,Business,29,40000,3333,933,0.057,615,75,1,0,94000,48,12.65,1979,Personal,Unsecured,2049-11-30,Active,0,New,Rajasthan,Jaipur,Jaipur,470859,SemiUrban,CENTRAL,CentralZone,32,21.9,0.176,0.579,0.408,Low,Salaried,Branch,Yes,Yes,No,1
LN18622,C218622,41,Other,Graduate,Married,Salaried,18,84000,7000,8274,0.455,594,72,1,0,417000,24,16.32,17611,Business,Secured,2049-12-01,Active,0,TopUp,Karnataka,Mysuru,Mysuru,132426,SemiUrban,NORTH,WestZone,28,9.2,0.293,0.256,0.345,Medium,MSME,Branch,No,No,No,1
LN18623,C218623,45,Male,Graduate,Married,Salaried,26,201000,16750,23439,0.499,648,135,1,0,1772000,36,12.32,49728,Education,Unsecured,2049-12-02,Active,0,New,Kerala,Kochi,Kochi,518443,Rural,WEST,EastZone,19,18.8,0.109,0.368,0.538,Medium,Mixed,Branch,No,No,No,1
LN18624,C218624,21,Male,PostGraduate,Single,Unemployed,62,32000,2666,3472,0.212,900,127,1,0,175000,24,10.78,7357,Education,Unsecured,2049-12-03,Active,0,New,Gujarat,Vadodara,Vadodara,126734,Urban,WEST,EastZone,31,0.5,0.093,0.709,0.429,Low,Salaried,Digital,No,Yes,No,1
LN18625,C218625,33,Male,HighSchool,Married,Salaried,62,63000,5250,5615,0.13,759,139,0,0,566000,48,12.78,11917,Personal,Unsecured,2049-12-04,Active,0,New,Tamil Nadu,Chennai,Chennai,335111,Urban,CENTRAL,NorthZone,38,11.0,0.197,0.945,0.547,Medium,MSME,Branch,Yes,No,No,1
LN18626,C218626,27,Female,Graduate,Married,Salaried,24,79000,6583,4749,0.183,789,40,1,1,359000,36,19.28,10132,Home,Secured,2049-12-05,Closed,0,New,Tamil Nadu,Chennai,Chennai,653339,Urban,WEST,CentralZone,8,23.6,0.282,0.615,0.484,Low,MSME,Digital,No,No,Yes,1
LN18627,C218627,43,Female,Graduate,Divorced,Business,47,93000,7750,3347,0.299,699,101,1,0,506000,72,13.87,7109,Agri,Secured,2049-12-06,Active,0,New,Rajasthan,Jaipur,Jaipur,226312,Urban,CENTRAL,WestZone,22,4.7,0.296,0.507,0.669,High,Agri,Digital,No,No,No,1
LN18628,C218628,27,Male,HighSchool,Married,Salaried,7,30000,2500,2897,0.282,682,30,0,0,73000,12,18.12,6175,Home,Unsecured,2049-12-07,Active,0,New,Gujarat,Vadodara,Vadodara,651233,SemiUrban,NORTH,EastZone,19,17.2,0.35,0.398,0.598,Medium,Agri,Partner,Yes,No,No,1
LN18629,C218629,27,Female,HighSchool,Divorced,Farmer,40,48000,4000,3624,0.319,738,95,3,0,274000,36,13.54,7697,Business,Unsecured,2049-12-08,Active,0,New,Maharashtra,Nashik,Nashik,654569,Urban,CENTRAL,WestZone,6,21.1,0.342,0.492,0.774,Medium,Mixed,Branch,Yes,Yes,No,1
LN18630,C218630,55,Male,PostGraduate,Married,Salaried,106,70000,5833,11687,0.09,771,127,4,0,589000,24,9.41,24734,Agri,Secured,2049-12-09,Active,0,New,Madhya Pradesh,Indore,Indore,772424,Urban,NORTH,SouthZone,36,0.5,0.265,0.529,0.568,Low,Salaried,Branch,Yes,No,No,1
LN18631,C218631,45,Female,Graduate,Single,Farmer,29,109000,9083,13677,0.074,608,96,1,1,517000,18,18.13,29156,Agri,Unsecured,2049-12-10,Active,1,New,Maharashtra,Mumbai,Mumbai,377914,Rural,SOUTH,CentralZone,10,13.8,0.184,0.649,0.275,Low,Agri,Field,Yes,No,No,1
LN18632,C218632,42,Male,Graduate,Divorced,Salaried,48,81000,6750,1290,0.608,694,145,0,0,130000,48,8.48,2727,Agri,Unsecured,2049-12-11,Active,0,New,Maharashtra,Nagpur,Nagpur,174335,Urban,EAST,NorthZone,36,17.2,0.224,0.395,0.518,Low,Salaried,Branch,Yes,No,No,0
LN18633,C218633,38,Male,Other,Married,Salaried,23,102000,8500,5807,0.385,627,69,1,0,878000,72,21.02,12408,Agri,Secured,2049-12-12,Active,0,New,Uttar Pradesh,Varanasi,Varanasi,748242,SemiUrban,WEST,SouthZone,30,9.3,0.244,0.579,0.465,High,Agri,Digital,Yes,Yes,No,0
LN18634,C218634,21,Male,Graduate,Married,Business,53,88000,7333,19921,0.075,705,105,0,0,753000,18,14.77,42348,Home,Secured,2049-12-13,Active,1,New,Maharashtra,Mumbai,Mumbai,679062,Urban,WEST,CentralZone,16,22.1,0.268,0.527,0.401,Medium,Salaried,Field,No,Yes,No,1
LN18635,C218635,21,Male,PostGraduate,Married,Salaried,30,101000,8416,7460,0.268,676,48,0,0,752000,48,12.4,15829,Education,Unsecured,2049-12-14,Active,0,Repeat,Gujarat,Vadodara,Vadodara,372986,SemiUrban,CENTRAL,WestZone,34,22.4,0.205,0.524,0.339,High,Salaried,Branch,Yes,No,No,1
LN18636,C218636,45,Female,PostGraduate,Single,Farmer,100,24000,2000,1151,0.242,665,190,1,1,116000,48,16.33,2450,Business,Secured,2049-12-15,Active,1,New,Tamil Nadu,Chennai,Chennai,374118,Rural,SOUTH,WestZone,7,15.8,0.27,0.768,0.497,Medium,Salaried,Field,No,No,Yes,1
LN18637,C218637,24,Male,PostGraduate,Single,Salaried,91,33000,2750,4861,0.399,668,104,1,1,245000,24,15.59,10341,Vehicle,Secured,2049-12-16,Active,1,TopUp,Tamil Nadu,Madurai,Madurai,612174,SemiUrban,SOUTH,WestZone,22,17.6,0.146,0.272,0.832,Low,Salaried,Branch,Yes,No,Yes,1
LN18638,C218638,27,Male,HighSchool,Married,Unemployed,33,187000,15583,16071,0.155,738,103,0,1,1215000,36,13.17,34120,Vehicle,Secured,2049-12-17,Active,0,Repeat,Bihar,Patna,Patna,597964,Urban,NORTH,CentralZone,39,23.4,0.168,0.577,0.477,Medium,Salaried,Branch,Yes,No,Yes,1
LN18639,C218639,58,Female,HighSchool,Married,Salaried,35,81000,6750,3201,0.236,679,134,0,0,242000,36,14.4,6803,Vehicle,Secured,2049-12-18,Active,0,Repeat,Kerala,Kochi,Kochi,533581,Urban,EAST,EastZone,31,7.7,0.254,0.325,0.438,Medium,Agri,Branch,No,No,No,1
LN18640,C218640,48,Male,Graduate,Married,SelfEmployed,72,57000,4750,2520,0.372,621,158,0,0,127000,24,9.72,5335,Home,Unsecured,2049-12-19,Active,0,New,Madhya Pradesh,Gwalior,Gwalior,751274,Urban,SOUTH,CentralZone,31,12.3,0.195,0.344,0.746,Low,Salaried,Branch,No,No,No,1
LN18641,C218641,44,Female,Graduate,Divorced,Business,89,105000,8750,10000,0.501,719,130,1,0,756000,36,10.34,21181,Business,Unsecured,2049-12-20,Active,0,New,Bihar,Gaya,Gaya,371599,Rural,EAST,CentralZone,13,13.8,0.273,0.447,0.451,Low,MSME,Partner,Yes,No,No,1
LN18642,C218642,53,Female,Graduate,Married,Business,120,130000,10833,31825,0.48,643,161,1,0,802000,12,19.13,67899,Personal,Secured,2049-12-21,Active,0,New,Gujarat,Vadodara,Vadodara,144615,Urban,EAST,CentralZone,16,11.4,0.346,0.486,0.567,Medium,MSME,Branch,No,Yes,No,1
LN18643,C218643,24,Female,Graduate,Single,Salaried,26,32000,2666,1389,0.358,710,35,0,0,105000,36,13.6,2950,Home,Secured,2049-12-22,Active,0,New,Uttar Pradesh,Varanasi,Varanasi,555922,Urban,CENTRAL,SouthZone,8,20.5,0.222,0.386,0.3,Low,MSME,Branch,Yes,Yes,No,1
LN18644,C218644,41,Female,Graduate,Divorced,Salaried,64,30000,2500,3201,0.615,674,172,3,0,121000,18,14.08,6801,Home,Unsecured,2049-12-23,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,476783,SemiUrban,SOUTH,WestZone,14,14.4,0.13,0.585,0.745,Medium,Agri,Branch,No,Yes,No,1
LN18645,C218645,30,Male,PostGraduate,Single,Salaried,97,30000,2500,500,0.41,799,164,2,0,50000,72,9.39,1000,Personal,Unsecured,2049-12-24,Closed,0,New,Maharashtra,Nashik,Nashik,692665,Urban,NORTH,NorthZone,16,12.3,0.322,0.433,0.349,High,MSME,Branch,No,No,No,1
LN18646,C218646,44,Female,Graduate,Married,Unemployed,50,32000,2666,5536,0.186,727,135,2,0,279000,24,21.73,11836,Education,Unsecured,2049-12-25,Active,0,New,Maharashtra,Nashik,Nashik,547963,Rural,EAST,EastZone,21,3.0,0.318,0.351,0.38,Low,Salaried,Digital,No,No,Yes,1
LN18647,C218647,32,Male,Graduate,Single,Salaried,12,30000,2500,2381,0.335,678,80,0,0,180000,36,16.56,5069,Business,Secured,2049-12-26,Active,0,TopUp,Karnataka,Bengaluru,Bengaluru,637443,Urban,NORTH,SouthZone,26,23.9,0.062,0.755,0.468,High,Salaried,Branch,No,Yes,No,1
LN18648,C218648,25,Female,PostGraduate,Single,SelfEmployed,49,80000,6666,4034,0.101,584,67,0,0,305000,36,15.99,8585,Home,Secured,2049-12-27,Active,0,TopUp,Bihar,Bhagalpur,Bhagalpur,128746,Urban,CENTRAL,WestZone,3,12.7,0.203,0.568,0.663,High,Agri,Field,Yes,Yes,No,1
LN18649,C218649,50,Female,PostGraduate,Married,Business,50,85000,7083,27976,0.02,868,83,1,0,705000,12,19.7,59714,Business,Unsecured,2049-12-28,Active,0,New,Kerala,Thiruvananthapuram,Thiruvananthapuram,248233,Urban,CENTRAL,EastZone,4,13.6,0.174,0.536,0.376,Medium,MSME,Digital,Yes,No,Yes,1
